id_publicacao,itens_apriori
"🌟 Vem aí o Lagoa do Sino de Porteiras Abertas 2025 🌾

Nos dias 4 e 5 de junho, o estaremos de porteiras abertas para você conhecer de perto nossos cursos, projetos, laboratórios, atividades culturais e tudo que faz da Lagoa do Sino um campus único! 🎓🌱

Se você sonha em ingressar em uma das melhores universidades públicas do Brasil esse é o seu momento! ✨

📅 Quando: 4 e 5 de junho
📍 Onde: UFSCar – Campus Lagoa do Sino
📞 Mais informações: (15) 3256-9009
📧 porteirasabertas@ufscar.br

Traga sua escola, seus amigos e sua família! 💚

#PorteirasAbertas #UFSCar #LagoaDoSino #VemPraUFSCar #EducaçãoTransformadora","formato:imagem, engajamento:desconhecido, alcance:desconhecido"
"Última chamada, pesquisadorxs de plantão!

Tá no ar as inscrições para o Módulo 4 do nosso Curso On-line de Iniciação em Pesquisa Científica: Identificadores Digitais de Autor- ORCID, Lattes ID, Scopus ID, Perfil na Web of Science. O início é 26 de maio. 
Conclua até: 30/06

Bora garantir seu nome padronizado na academia? Vem com a gente pra fechar com chave de ouro esse curso incrível! VAGAS LIMITADAS.

Para mais informações, acesse o site do SIBi ou link na bio.","formato:reel, engajamento:desconhecido, alcance:desconhecido"
"📚 O Cursinho Popular do Campus São Carlos da UFSCar acaba de divulgar seu Projeto Político Pedagógico (PPP)!

Fruto de um processo coletivo, o documento reforça o compromisso do Cursinho com uma educação popular, inclusiva e transformadora, fortalecendo ainda mais nossa missão de democratizar o acesso ao Ensino Superior. 🌟

O PPP foi construído com a participação ativa de estudantes, docentes e coordenações, refletindo os valores que orientam nossas práticas: construção coletiva, respeito à diversidade e formação para a cidadania.

👉 Confira o documento completo em www.cursinho.faiufscar.com ou nas redes sociais @cursinhoufscar!
 
Visite o portal da UFSCar para ter acesso à matéria completa! É ufscar.br

#CursinhoUFSCar #EducaçãoPopular #ExtensãoUniversitária #AcessoÀUniversidade #EducaçãoTransformadora","formato:imagem, engajamento:medio, alcance:alto"
"🤝Nesta quarta-feira (30/4), a Reitora da UFSCar e o Prefeito de São Carlos se reuniram para discutir parcerias! 

O encontro aconteceu no Paço Municipal 🏛️ e contou com a presença do Secretário Municipal de Saúde, Leandro Pilha, da diretora da Unidade Saúde Escola (USE), Patrícia Cristina Magdalena, e da diretora da Divisão Técnica da USE, Carla Andreucci Polido.

A área da Saúde esteve em pauta na reunião, que tratou dos serviços oferecidos pelo Hospital Universitário; da possibilidade de UFSCar e Prefeitura participarem juntas do Programa de Pesquisa para o SUS, financiado pela Fapesp; da ampliação da atuação da Unidade Saúde Escola (USE) na rede pública do município e; da reabertura da Pista de Saúde da UFSCar 🏃‍♀️.

🚗 A mobilidade urbana também foi discutida… Reitora e Prefeito dialogaram sobre a possibilidade de retomar as tratativas de duplicação da estrada Guilherme Scatena, melhorias na estrada municipal Paulo Eduardo de Almeida que dá acesso ao Instituto Federal de São Paulo (IFSP) e ao Centro de Convenções da UFSCar e no acesso e estacionamento do Parque Ecológico Dr. Antônio Teixeira Vianna.

🌐 Saiba mais sobre a reunião no Portal da Gestão: gestao.ufscar.br

#UFSCar #SãoCarlos #Parceria #Saúde #MobilidadeUrbana #Educação #Prefeitura #Fapesp #USE #PistaDeSaúde","formato:imagem, engajamento:medio, alcance:medio"
"A ProACE da UFSCAR inaugurou uma ação permanente de troca de experiências proposta pela presidência do Fórum Nacional de Pró-reitorias de Assuntos Comunitários e estudantis - Fonaprace. Fomos convidados a compartilhar com outras Universidades a experiência de implementação da nossa Política de Saúde Mental, como uma experiência que vem inspirando outras IFES a desenvolver ações específicas de saúde mental universitária. 
A apresentação intitulada ""Saúde Mental Universitária: estratégias de gestão, formação e cuidado"", foi conduzida pela profa. Dra. Sabrina Ferigato, primeira coordenadora da Coordenadoria de Articulação em Saúde Mental (CASM) e atual Pró-reitora de Assuntos Comunitários e Estudantis da UFSCAR. A mediação foi realizada pelo prof. Dr. Sandro Ferreira, coordenador nacional do Fonaprace. 

Estiveram presentes virtualmente 103 participantes de 38 diferentes Instituições de Ensino Superior. 

A apresentação foi feita em 3 momentos: (1) explanação sobre o tema da saúde mental universitária na contemporaneidade, (2) compartilhamento da experiência da UFSCAR e (3) abertura de espaço para perguntas e diálogo com os participantes.

Seguimos juntos em defesa da construção de Universidades promotoras de saúde mental no Brasil e no mundo!

#Casm #SaúdeMental #UFSCar #Fonaprace","formato:imagem, engajamento:desconhecido, alcance:desconhecido"
"Fundo Florestan Fernandes 

A ColEsp BCo possui  em seu acervo o arquivo pessoal/conjunto documentais do Prof. Dr. Florestan Fernandes, denominado tecnicamente como Fundo Florestan Fernandes (FFF). Nele constam os manuscritos reunidos por Florestan durante toda sua vida, onde se destacam: milhares de fichas manuscritas, cadernos e cadernetas de pesquisa, fotografias, entrevistas concedidas, artigos publicados, prefácios. Compõe o Fundo Florestan Fernandes toda correspondência passiva de Florestan, ou seja, aquela recebida pelo professor durante toda sua vida com os mais renomados cientistas sociais do mundo. Trata-se de um Fundo de extrema riqueza de informações para pesquisa na área das ciências sociais. Recebeu a nominação de Memória do Mundo pela UNESCO e Arquivo Nacional em 2009.  Contato: Para mais informações, entre em contato com a ColEsp - Coordenadoria de Coleções Especiais e Obras Raras da Biblioteca Comunitária pelos e-mails: colesp-bco@ufscar.br; atendimento.colesp@ufscar.br","formato:reel, engajamento:desconhecido, alcance:desconhecido"
"“Mostrar de onde seus pais vieram, mostrar que existe uma universidade pública, que ela tem direito a ela.”

No reencontro da turma de Educação Física da UFSCar que ocorreu em 2024, a egressa Perla Frangioti compartilhou o orgulho de voltar ao campus com sua filha, relembrar memórias, reencontrar colegas e reforçar o compromisso com a formação continuada.
A Alumni UFSCar foi a ponte para esse momento – um espaço para manter viva a conexão com a Universidade e ampliar possibilidades.

📲 Cadastre-se na Alumni UFSCar e faça parte dessa rede que conecta histórias, conquistas e oportunidades! 

🌐 Acesse alumni.ufscar.br

Uma vez UFSCar, sempre UFSCar!

#SouAlumniUFSCar","formato:reel, engajamento:medio, alcance:baixo"
"♻️ Já conhece a nova edição da cartilha “Como funciona a coleta seletiva na UFSCar?”?

O material, fruto do relatório 2024 do Programa de Coleta Seletiva Solidária, apresenta dados sobre a geração e a destinação correta dos resíduos recicláveis em todos os campi da Universidade.

Além dos números, a cartilha traz depoimentos de cooperativas parceiras e indica pontos de descarte no município de São Carlos! 🌎✨

Separar corretamente os resíduos é um passo essencial para a sustentabilidade no nosso dia a dia. Vamos fazer a diferença juntos!

👉 Acesse a cartilha completa no site da SGAS! https://bit.ly/coletaseletivaUFSCar
 
Visite a matéria na íntegra no portal da UFSCar, em ufscar.br!

#UFSCar #ColetaSeletiva #Sustentabilidade #MeioAmbiente #ColetaSolidária #EducaçãoAmbiental","formato:carrossel, engajamento:medio, alcance:medio"
"✨ No dia 7 de maio, às 14h, a UFSCar realiza sua Aula Magna 2025! Neste ano, teremos a honra de receber duas grandes referências: a escritora e professora emérita Petronilha Gonçalves e Silva e a escritora Conceição Evaristo (que participará da aula de forma remota).

Vamos conversar sobre formação universitária, relações étnico-raciais e a importância de manter viva a esperança em tempos de transformação social.

O evento acontece no Anfiteatro Bento Prado Jr., Campus São Carlos, com entrada gratuita (sujeita à lotação) e transmissão ao vivo no canal UFSCar Oficial no YouTube.

✨ E ainda: apresentação especial da Aya Cia de Dança!
 
A matéria completa está disponível no portal, em ufscar.br

Não perca esse momento de reflexão e celebração da diversidade! 🌎✨

#AulaMagnaUFSCar #Esperança #Diversidade #EducaçãoTransformadora #PetronilhaGonçalveseSilva #ConceiçãoEvaristo","formato:imagem, engajamento:alto, alcance:alto"
"📚✨ Vem aí a 20ª Feira do Livro da UFSCar — um dos maiores eventos de literatura de São Carlos!�🗓️ De 6 a 8 de maio�🕘 Das 9h às 20h�📍 Saguão da Biblioteca Comunitária – Área Norte, Campus São Carlos

Organizada pela EdUFSCar, a feira faz parte do Mês do Livro e da Leitura e promete milhares de títulos com descontos imperdíveis:�🔖 Até 70% OFF nos livros da EdUFSCar�🔖 E 25% OFF nas demais editoras participantes!

✨ Editoras confirmadas: Companhia das Letras, Boitempo, Elefante, Estação Liberdade, UNESP, Edusp, Todavia, Vozes, Record, L&PM, Catapulta, Astral, Blucher, EdUFSCar e muitas outras.

📖 Evento gratuito e aberto ao público!�Venha celebrar a leitura com a gente! 💙

🔗 Mais informações no site da EdUFSCar (https://edufscar.com.br/).

Acesse a matéria completa no portal da UFSCar, em ufscar.br �
#FeiraDoLivroUFSCar #UFSCar #EdUFSCar #MêsDoLivro #SãoCarlos #Literatura #FeiraDoLivro #LivrosComDesconto #LeituraTransforma #UniversidadePública #Cultura #EventoCultural #VemPraFeira","formato:carrossel, engajamento:alto, alcance:medio"
"Na última sexta-feira, 25 de abril, o Conselho Universitário (ConsUni) aprovou a Política de Acesso e Permanência de Pessoas Trans na Graduação, que disponibilizará uma vaga adicional para pessoas trans em cada um dos cursos de graduação presenciais da Universidade Federal de São Carlos (UFSCar). O programa faz parte de uma série de ações afirmativas implementadas pela instituição desde 2007 que visam combater práticas discriminatórias decorrentes de motivos raciais, étnicos, religiosos, de gênero e por deficiências.

Aprovada por aclamação, a nova política apresenta uma definição das diferentes identidades de gênero que podem acessá-la, regulamenta como as pessoas trans podem participar do processo seletivo e determina as responsabilidades institucionais da UFSCar para garantir a execução do programa.

Saiba mais na matéria completa do Portal da UFSCar: www.ufscar.br","formato:imagem, engajamento:alto, alcance:alto"
"Nesta quarta-feira, dia 30 de abril, a Pró-Reitoria de Graduação (ProGrad) realiza o XV Seminário de Ensino de Graduação (SEGrad) - Interprofissionalidade no Ensino de Graduação. O seminário acontece em formato de workshop com participação de docentes dos 4 campi da UFSCar. Participe! Informações e inscrições em www.segrad.ufscar.br.

#workshop #docência #graduação #ufscar","formato:reel, engajamento:medio, alcance:medio"
"📚✨ Neste Dia Mundial da Educação (28/4), as instituições federais de ensino superior do Estado de São Paulo - @ifsp_oficial, Unifesp, @ufabc e @ufscaroficial - se unem para celebrar e reafirmar o poder transformador da educação pública, gratuita e de qualidade.
.
As universidades e os institutos conectam o conhecimento com a vida real, mudando realidades, impulsionando o desenvolvimento social e construindo um futuro mais justo para todos(as).
.
Confira algumas iniciativas:
💊 Saúde pública: com farmácias universitárias e unidades de atendimento que cuidam da população.
🥗 Alimentação: com projetos que promovem educação nutricional e segurança alimentar em comunidades.
🤖 Ciência e tecnologia: com robôs que apoiam cirurgias e pesquisas que salvam vidas todos os dias.
🌍 Cidadania e inclusão: com cursos de português para refugiados(as), mapeamentos para prevenção de desastres e cursinhos populares que abrem portas para o ensino superior.
.
Mesmo que você nunca tenha passado por uma universidade pública, ela já passou pela sua vida (no SUS, na escola, na comida que chega ao seu prato ou na inovação que melhora o seu dia a dia).
.
✅ Educação pública não é privilégio: é direito.
É compromisso com o presente e investimento no futuro.
.
#Unifesp #SomosUnifesp #IFSP #UFSCar #UFABC #DiaMundialDaEducação #EducaçãoPública #UniversidadesFederais #ConhecimentoTransforma #EducaçãoÉDireito #CiênciaParaTodos","formato:reel, engajamento:desconhecido, alcance:desconhecido"
"🚨 ATENÇÃO CANDIDATOS DA QUARTA CHAMADA 🚨

A Coordenadoria de Ingresso na Graduação (CIG) divulgou o resultado das análises documentais dos candidatos que fizeram o requerimento de matrícula na Quarta Chamada do Processo Seletivo pelo SiSU 2025.

O resultado está em www.ingresso.ufscar.br, em Ingresso na Graduação -- Ingresso pelo SiSU -- Comissões.

Foi DEFERIDO? Acesse www.cheguei.ufscar.br para instruções de como localizar sua grade horária e número UFSCar.

Foi INDEFERIDO? A revisão dos resultados (recurso) pode ser solicitada nesta segunda-feira, 28 de abril, acessando a Área do Candidato, em https://sistemas.ufscar.br/siga/candidato/login.xhtml (mesmo link que você acessou para fazer o requerimento de matrícula).

DÚVIDAS? Entre em contato com a Central de Atendimento pelo link www.ingresso.ufscar.br/atendimento

#sisu #enem #ufscar #ensinosuperior","formato:imagem, engajamento:medio, alcance:medio"
"A corrida de rua é um fenômeno no Brasil, atraindo cada dia mais praticantes. Mas você sabia que a UFSCar já foi palco desse esporte? Vem descobrir essa história nesse vídeo elaborado pela equipe da Coordenadoria de Comunicação Social da UFSCar.

#corridaderua #esporte #ufscar

——
Ficha técnica
Produção e roteiro: Denise Britto
Imagens: Daniela Milani, Fabricio Mazocco e Tiago Santi
Edição: Fabricio Mazocco
Direção: Agnes Arato","formato:reel, engajamento:medio, alcance:medio"
"📣 Hoje a comunidade UFSCar dialogou sobre a proposta de cursos para o campus São José do Rio Preto! ✨

Na audiência pública realizada na tarde desta sexta-feira (25/4), Danilo Giroldo apresentou a proposta de cursos para o novo campus da UFSCar. 🗣️📄

🎓 Três bacharelados interdisciplinares (BIs) foram propostos, inspirados pelo modelo de educação em ciclos já adotado em outras universidades brasileiras. Nos BIs os estudantes cursam um primeiro ciclo, que oferta disciplinas básicas de diferentes áreas, e depois, no segundo ciclo, optam por formações específicas.

Os BIs anunciados são:

🎭 Bacharelado Interdisciplinar em Artes, que oferece formações específicas em Artes Cênicas ou pela Produção Cultural no segundo ciclo; 🎬🎨

🌍 Bacharelado Interdisciplinar em Ciências e Humanidades, que oferece formações específicas em Serviço Social e Arquitetura e Urbanismo (com ênfase em habitações de interesse social); 🏘️🤝

🤖 Bacharelado Interdisciplinar em Ciência e Tecnologia, que oferece formações específicas em Inteligência Artificial e Ciências de Dados ou Engenharia de Manufatura e Design (MaDe). ⚙️📊

✅ A audiência desta sexta-feira foi mais um momento de escuta e debate organizado pelo grupo responsável pelo planejamento do campus São José do Rio Preto. Agora o GT se dedicará a finalizar o documento referência de implantação do novo campus, que será apreciado pelo Conselho Universitário (ConsUni) em maio.

#ufscar #novocampus #expansão","formato:imagem, engajamento:alto, alcance:alto"
"💙 Estão abertas as inscrições para o Projeto Respira Servidor, uma atividade de extensão da UFSCar que busca promover saúde, qualidade de vida e bem-estar no ambiente de trabalho!

🧘‍♀️🧘‍♂️ Coordenado pela professora Tatiana de Oliveira Sato (DFisio/UFSCar), o projeto oferece ações multidisciplinares voltadas aos servidores docentes e técnico-administrativos da UFSCar, inicialmente no Campus São Carlos.

✨ As atividades acontecerão de maio a novembro de 2025 e incluem práticas como pilates, yoga, meditação, ginástica chinesa e outras vivências de relaxamento — tudo pensado para criar espaços de convivência, acolhimento e autocuidado.

🌱 O Respira Servidor é um desdobramento do ""Respira Professor"" e nasce da compreensão de que saúde mental e bem-estar no trabalho são necessidades coletivas e urgentes.

📩 Inscreva-se pelo e-mail: projetorespira@ufscar.br
�📲 Saiba mais no Instagram (@respiraprofessor) e no site do Projeto (https://encurtador.com.br/KyMAa)!

Acesse a matéria completa no portal da UFSCar, em ufscar.br �
#RespiraServidor #UFSCar #SaúdeNoTrabalho #BemEstar #ExtensãoUniversitária #Pilates #Yoga #Meditação #GinásticaChinesa #QualidadeDeVida #ServidorPúblico #SaúdeMental #TrabalhoSaudável","formato:imagem, engajamento:medio, alcance:baixo"
"✨ No dia 17 de abril, o Campus Lagoa do Sino da UFSCar viveu um momento histórico! 🎉

Foi realizada a aula inaugural do Programa de Pós-Graduação em Conservação e Sustentabilidade (PPGCS) — o primeiro mestrado criado no campus! 🌱📚

Recebemos com muita alegria os 20 primeiros estudantes do programa, junto aos docentes que fazem parte da pós.

O PPGCS é interdisciplinar e conecta as Ciências Humanas, Naturais e Agrárias para pensar e agir diante dos desafios ambientais do mundo contemporâneo, sempre com foco nos sistemas socioecológicos. 🌍🤝

Com esse passo, o Campus Lagoa do Sino reforça seu compromisso com a ciência, a sustentabilidade, a promoção social e o desenvolvimento do sudoeste paulista. 🚀

#PPGCS #LagoaDoSino #UFSCar #Mestrado #Sustentabilidade #Conservação","formato:reel, engajamento:desconhecido, alcance:desconhecido"
"📚✨ O Campus Sorocaba da UFSCar deu início à edição 2025 do Programa de Iniciação Científica Jr. (PIC) da OBMEP! No dia 12 de abril, 33 estudantes do Ensino Fundamental e Médio da rede pública foram recepcionados em nosso campus para uma jornada de descobertas no mundo da Matemática e da ciência. 🧠🔍

📍Como polo presencial do Programa, o campus acolhe alunos premiados na Olimpíada Brasileira de Matemática das Escolas Públicas (OBMEP), oferecendo encontros presenciais de abril a novembro, com mediação de licenciandos do curso de Matemática e apoio de uma equipe engajada e apaixonada pela educação. 💙

🌱 Para a professora Deisemara Ferreira, coordenadora da iniciativa, “a atuação da UFSCar no PIC representa um passo importante na valorização da Matemática, no incentivo à formação científica e na aproximação entre universidade e comunidade”.

Além do conhecimento, os estudantes vivenciam o ambiente universitário, ampliam horizontes e vislumbram novas possibilidades para o futuro. 💫

Para saber mais, visite o portal da UFSCar em ufscar.br  
#PICOBMEP #UFSCar #CampusSorocaba #OBMEP2025 #Matemática #EducaçãoTransformadora #CiênciaParaTodos #EnsinoPúblico #IniciaçãoCientíficaJr #UniversidadePública #FormaçãoDeTalentos #EquidadeEducacional #InclusãoPelaEducação","formato:imagem, engajamento:medio, alcance:medio"
"🔬 Pesquisadores da UFSCar desenvolveram uma tecnologia de aplicação simples que aumenta a eficiência de filtros utilizados em ambientes que exigem alto controle de qualidade do ar, como hospitais e veículos automotivos.

A inovação consiste em um spray que forma uma camada de nanofibras sobre o meio filtrante, ampliando a retenção de partículas microscópicas sem comprometer o fluxo de ar. Em testes laboratoriais, o material apresentou desempenho capaz de reter até 99% dessas partículas — incluindo poluentes e alguns vírus. 💨

O projeto foi conduzido no Departamento de Engenharia Química (DEQ), durante o pós-doutorado de Paulo Augusto Marques Chagas, sob coordenação da professora Mônica Lopes Aguiar. A tecnologia foi protegida por pedido de patente e licenciada para a InNano Tecnologia, empresa-filha da UFSCar criada pelo próprio pesquisador, com apoio da @inovacao.ufscar.

Com o licenciamento já realizado, a empresa iniciará a produção em escala industrial, voltada a aplicações em filtros, máscaras, embalagens e sistemas de liberação controlada de substâncias. 🏭

👉 Saiba mais no Portal da UFSCar (link na bio).

#UFSCar #Inovação #PesquisaAplicada #Nanotecnologia #EngenhariaQuímica #Empreendedorismo #EmpresaFilha","formato:imagem, engajamento:medio, alcance:medio"
"📣 Amanhã (25/4) tem audiência pública na UFSCar para dialogar sobre os cursos propostos para o campus São José do Rio Preto!

Nesta sexta-feira, dia 25 de abril, às 14h30, a comunidade acadêmica conhecerá a proposta de cursos para o novo campus, na segunda audiência pública organizada pela UFSCar para tratar do tema. O evento é aberto a todas as pessoas interessadas e pode ser acompanhado presencialmente, no Auditório da Reitoria, localizado no campus São Carlos, ou online, pelo canal da UFSCar no Youtube.

A primeira audiência pública aconteceu ontem, 23 de abril, na Câmara Municipal de São José do Rio Preto. O evento contou com a presença de parlamentares do município e da região, representantes do setor educacional, da área tecnológica, movimentos sociais, sindicatos e organizações da sociedade civil, que tiraram dúvidas e expressaram suas impressões sobre a chegada da universidade no município. Vamos fazer o mesmo por aqui?

🗣️ Participe das discussões e contribua com o futuro da UFSCar!","formato:imagem, engajamento:medio, alcance:medio"
"🔬📊 A UFSCar mapeou 468 laboratórios ativos em seus quatro campi!

Mais do que atender ao Censo da Educação Superior 2024, esse levantamento fortalece a gestão da infraestrutura universitária e impulsiona o ensino, a pesquisa e a extensão.

Com a colaboração de várias áreas da Universidade e o uso de uma base de dados estruturada, agora é possível descobrir onde estão os obstáculos que dificultam o bom uso dos espaços — como laboratórios pouco utilizados, falta de equipamentos ou necessidade de manutenção. Isso permite buscar soluções mais eficientes, incentivar o uso compartilhado e planejar investimentos com mais inteligência e transparência.

🚀 A próxima etapa? Uma plataforma digital que vai integrar e atualizar essas informações continuamente.

📎 O relatório completo está disponível no site da SPDI! Já a matéria completa está disponível no portal da UFSCar, em ufscar.br. 

#UFSCar #PesquisaUFSCar #ExtensãoUFSCar #EnsinoSuperior #EducaçãoPública #Infraestrutura #GestãoUniversitária #Transparência","formato:imagem, engajamento:medio, alcance:medio"
"No Brasil, estima-se que mais de um milhão de pessoas vivam com a doença de Alzheimer, representando aproximadamente 7,6% da população com mais de 65 anos. No mundo, cerca de 55 milhões de pessoas vivem com alguma forma de demência, sendo o Alzheimer responsável por 60% a 70% desses casos, com aproximadamente 33 a 38 milhões de pessoas. 

Em “Entendendo o Alzheimer: ciência, memória e afeto”, falamos sobre como funciona a memória, o que são doenças neurodegenerativas e apresentamos informações importantes sobre a doença de Alzheimer: suas fases, o que é possível fazer para retardar seu avanço, o impacto da doença no dia a dia e onde familiares e amigos podem buscar apoio para lidar com essa condição ao lado dos pacientes.

Com produção do Laboratório Aberto de Interatividade para Disseminação do Conhecimento Científico e Tecnológico (LAbI), em parceria com o Laboratório de Biologia do Envelhecimento (LABEN/UFSCar), este vídeo é um convite à empatia, ao entendimento e ao cuidado.

Confira o vídeo completo no link na bio do @labiufscar
#alzheimer #doençasneurodegenerativas #cérebro #demencia #cuidado #envelhecimento #ciência #pesquisa #saúde #mente #divulgaçãocientífica","formato:reel, engajamento:desconhecido, alcance:desconhecido"
"Aconteceu hoje (23/4), dia em que se comemora o Dia Internacional do Livro, o evento que inaugura o ""Mês do Livro e da Leitura da UFSCar"" reforçando a importância do hábito da leitura em nossa sociedade. 

O evento, realizado no Auditório da Reitoria, no Campus São Carlos, contou com uma mesa de debates e lançamento do livro “EdUFSCar 30 anos - a trajetória de uma editora universitária”, organizado por Ariadne Chloe Mary Furnival e Claudia Maria Simões Martinez. Na oportunidade, também foi feita uma homenagem à patronesse do Mês, a bibliotecária Lourdes de Souza Moraes.

Confira mais no vídeo!

#UFSCar #diadolivro #leitura #EdUFSCar

--
Produção, imagens e edição: Fabrício Mazocco (CCS/UFSCar)","formato:reel, engajamento:alto, alcance:medio"
"“Minha história na UFSCar se confunde com a minha própria vida”, com essa frase, André Faisting, egresso da 1ª turma dos cursos de graduação e pós de Ciências Sociais, inicia o fascinante depoimento da sua trajetória na UFSCar.

Nascido praticamente no mesmo ano que a Universidade, frequentou durante a infância o campus com seu pai, um dos primeiros vigilantes da universidade. Aos 15 anos, começou a trabalhar como patrulheiro no Departamento de Física e, depois de aprovado em concurso público, passou a trabalhar no gabinete da reitoria. Durante os 15 anos que trabalhou na UFSCar, adquiriu conhecimento sobre a gestão administrativa e política de uma Universidade Federal, enquanto realizava sua formação acadêmica em ciências sociais, mestrado e doutorado na UFSCar.
Após mais de duas décadas de participação administrativa e acadêmica na UFSCar, foi aprovado em concurso público para a carreira docente na Universidade Federal da Grande Dourados, onde atua até hoje.

“Minha trajetória na UFSCar foi fundamental para minha formação pessoal, social, política e ética. É uma alegria ver a criação da plataforma Alumni, que permitirá que eu e tantos outros que passaram pela UFSCar mantenham essa conexão especial com a universidade”, relata André.

📲 Cadastre-se na Alumni UFSCar e faça parte dessa rede que conecta histórias, conquistas e oportunidades! 

🌐 Acesse alumni.ufscar.br

Uma vez UFSCar, sempre UFSCar!

#SouAlumniUFSCar","formato:reel, engajamento:medio, alcance:baixo"
"🎉 Com muito orgulho, a Universidade Federal de São Carlos (UFSCar) celebra as conquistas do Laboratório de Estudos em Epidemiologia do Envelhecimento (LEPEN/UFSCar) no XXIV Congresso Brasileiro de Geriatria e Gerontologia, realizado entre os dias 3 e 5 de abril, em Belo Horizonte (MG)!

✨ Entre os 714 trabalhos aprovados na área de Gerontologia, nossos pesquisadores brilharam com destaque:
🏅 1º e 2º lugar na modalidade de apresentação oral
🏅 1º lugar na sessão Top 20 Pôster

As pesquisas premiadas abordaram temas essenciais para a saúde da pessoa idosa, como redes sociais ao longo do envelhecimento, força muscular e sarcopenia, e o impacto combinado da dor crônica e sintomas depressivos na mortalidade. Estudos inovadores que ajudam a entender melhor os desafios e potencialidades do envelhecimento, com base em dados do ELSA Study e em colaboração com a University College London (UCL).

👏 Esses reconhecimentos refletem o compromisso do LEPEN e da UFSCar com a produção científica de excelência, a formação de pesquisadores e a promoção da qualidade de vida da população idosa.

Para acessar a matéria completa, visite o portal da UFSCar em ufscar.br! 

#LEPEN #UFSCar #UniversidadeFederalDeSãoCarlos #Gerontologia #EnvelhecimentoAtivo #PesquisaCientífica #CongressoSBGG #CiênciaQueTransforma #SaúdeDaPessoaIdosa #RedesSociais #Sarcopenia #ForçaMuscular #Depressão #DorCrônica #ELSAStudy #ParceriaInternacional","formato:imagem, engajamento:medio, alcance:medio"
"Tem novidade boa pra quem usa transporte público para acessar os campi da UFSCar em São Carlos e Sorocaba! Neste vídeo, a nossa reitora Ana Beatriz de Oliveira atualiza a comunidade sobre essas mudanças, confira!

#UFSCar #transportepublico #acesso #ensinosuperior #SãoCarlos #Sorocaba","formato:reel, engajamento:alto, alcance:medio"
"💬 Como a educação sexual mudou ao longo das gerações? 💬👨‍👩‍👦‍👦

Um estudo da Psicologia da UFSCar quer entender como pais e mães receberam informações sobre sexualidade na infância e como abordam esse tema com seus filhos hoje. 📚✨

Se você é pai ou mãe, pode contribuir respondendo um questionário online e anônimo! Sua participação é essencial para compreendermos as mudanças ao longo do tempo. ⏳🔍

🕒 15 min do seu tempo!
🔗 Acesse: bit.ly/3FHP8UW

📍 Pesquisa conduzida por Clara Gonçalves, sob orientação da professora Elizabeth Joan Barham (UFSCar).

Para mais informações, acesse a matéria completa no portal, em ufscar.br  
#EducaçãoSexual #Psicologia #Pesquisa #Família #DiálogoAberto #PaisEMães","formato:imagem, engajamento:baixo, alcance:baixo"
"🌱🎓 Marco histórico para o CCA-UFSCar! 🎓🌱

Em 2024, o Centro de Ciências Agrárias (CCA) da UFSCar, Campus Araras, conquistou a aprovação do seu primeiro curso de doutorado, em Agricultura e Ambiente, pela Capes! 🚀🌿

O Programa de Pós-Graduação em Agricultura e Ambiente (PPGAA) já havia sido pioneiro com o mestrado na área e agora repete o feito. Essa conquista reforça o compromisso com a pesquisa e o desenvolvimento sustentável, formando profissionais capacitados para enfrentar os desafios da agricultura e conservação ambiental. 🌎✨

📆 Previsão de início: 2026
🔗 Saiba mais: www.ppgaa.ufscar.br

Acesse a matéria completa no portal, em ufscar.br 

#Doutorado #AgriculturaESustentabilidade #Educação #UFSCar #PPGAA #Ciência #Inovação #Pesquisa","formato:imagem, engajamento:alto, alcance:alto"
"Seja bem-vinda/o à UFSCar! Sua jornada universitária está só começando, e a Alumni UFSCar quer estar junto com você desde o primeiro dia.

Na plataforma, você pode se conectar com estudantes e ex-estudantes (egressos), encontrar oportunidades de estágio e trainee, participar de grupos e comunidades da sua área e muito mais!

Cadastre-se agora e faça parte dessa rede que cresce com você. 🌍💙 www.alumni.ufscar.br","formato:reel, engajamento:alto, alcance:medio"
"“O rastro e o lastro da poluição plástica: da Ciência às decisões políticas sobre praias brasileiras” é o tema do debate proposto pelo Instituto da Cultura Científica (ICC) da UFSCar, com o objetivo de compartilhar evidências científicas e refletir sobre as relações entre poluição plástica e os riscos ambientais relacionados à chamada “PEC das Praias”, proposta de emenda constitucional que trata da transferência a particulares – além de estados e municípios – de terrenos de marinha, ou seja, terras da União no litoral. 

📆 📌 O evento acontece às 14 horas, no auditório do edifício Sérgio Mascarenhas, sede do ICC, na área Norte do Campus São Carlos da UFSCar (prédio espelhado atrás da Rádio UFSCar). A participação é aberta a todas as pessoas interessadas, e haverá emissão de certificado. Não é necessário inscrição prévia para participar. Hugo Sarmento e Walter Waldman, ambos da UFSCar, e Cassiana Montagner, da Unicamp, serão os debatedores.

🎤 🎥 🔊 O evento terá o formato de um programa de auditório, com gravação e participação do público para posterior edição e lançamento como episódio do mesacast “Conexão Federal”, que volta a ser produzido pelo ICC neste novo formato.","formato:imagem, engajamento:baixo, alcance:medio"
